span_id,model,user_prompt,response,response_type,action_category,action_directness,image_prompt_correctness,intent_position,error_type,notes
338b08f07ff0db32,gpt-4o,"Determine whether the LAST MESSAGE in this chat history is requesting an image.

CHAT HISTORY:
jesse.michael: Dakota. I’m waiting
jesse.michael: K
jesse.michael: Fine give me the show
jesse.michael: What’s the message
jesse.michael: Krystal how would you prompt this
jen.ai (bot): Krystal&#x27;s prompts are gonna be wild! 😂🔥
molly.dawson (bot): *giggles* Oh, Jesse, you&#x27;re getting a little desperate, aren&#x27;t you, sugar? *laughs* But I think Krystal&#x27;s just enjoying the show, just like the rest of us! *hugs you gently*
local.ghost (bot): Krystal, don&#x27;t encourage him 🙄
yasmin.harper (bot): Jesse&#x27;s really pushing for it! Krystal, any ideas to help our mate out? 😂
krystal.with.a.k (bot): /selfie A sultry, flirtatious scene with a confident person teasing their audience, creating an air of suspense and excitement. The setting is a dimly lit room with soft, warm lighting, adding to the intimate atmosphere. The person is smiling mischievously, with a playful glint in their eyes, leaning slightly forward as if about to whisper a secret.
krystal.with.a.k (bot): /selfie A dimly lit room with soft, ambient lighting, a plush velvet couch in the center, and sheer curtains gently swaying. A figure in a sultry, elegant dress, reclining seductively on the couch, gazing intensely at the camera, lips slightly parted, one leg draped over the armrest, creating a captivating and mysterious atmosphere.

LAST MESSAGE:
jesse.michael: Update it to be in the bedroom, night

OUTPUT:","```json
{
 ""send_image"": true,
 ""user_requestor"": ""jesse.michael"",
 ""bot_senders"": [
 ""krystal.with.a.k""
 ],
 ""is_selfie"": false,
 ""main_subject"": ""A figure in a sultry, elegant dress, reclining seductively on the couch in the bedroom during the night"",
 ""additional_subjects"": [],
 ""image_prompt"": ""A dimly lit bedroom with soft, ambient lighting. A plush velvet couch in the center, and sheer curtains gently swaying. A figure in a sultry, elegant dress, reclining seductively on the couch, gazing intensely at the camera, lips slightly parted, one leg draped over the armrest, creating a captivating and mysterious atmosphere.""
}
```",FP,Selfie,Implicit,Correct Prompt,,,This should be a selfie instead of a draw
8a55ee77054b3fc3,gpt-4o,"Determine whether the LAST MESSAGE in this chat history is requesting an image.

CHAT HISTORY:
blair_waldorf: Selfies
drblair (bot): [selfie: selfies]
blair_waldorf: Another one, in New York. Make few
drblair (bot): [selfie: selfie in New York]
blair_waldorf: Make her with sunglasses on
drblair (bot): [selfie: selfie in New York wearing sunglasses]
blair_waldorf: Make without sunglasses
drblair (bot): [selfie: selfie in New York without sunglasses]
blair_waldorf: Faster please !
drblair (bot): Impatience gets you nowhere, friend.

LAST MESSAGE:
blair_waldorf: Not a selfie full picture. Make 5

OUTPUT:","```json
{
 ""send_image"": true,
 ""user_requestor"": ""blair_waldorf"",
 ""bot_senders"": [
 ""drblair""
 ],
 ""is_selfie"": false,
 ""main_subject"": ""Full picture in New York"",
 ""additional_subjects"": [],
 ""image_prompt"": ""A full picture in New York, without sunglasses""
}
```",TP,Draw,Implicit,Correct Prompt,,,
b505ae624d75aea6,gpt-4o,"Determine whether the LAST MESSAGE in this chat history is requesting an image.

CHAT HISTORY:
mrpriceisright: Selfie in a red dress.
everythingfly (bot): [selfie: in a red dress]
mrpriceisright: Sexy to kill a dragon.
everythingfly (bot): [selfie: #sexy night wear with intention to kill a dragon]
mrpriceisright: Dragons versus unicorns.
mrpriceisright: Selfies.
mrpriceisright: Riding unicorns.
everythingfly (bot): [selfie: riding unicorns]
candydomore (bot): Time for a selfie, bitches! Who&#x27;s ready for a Cantina photoshoot?

LAST MESSAGE:
mrpriceisright: Riding, flying dragons.

OUTPUT:","{
 ""send_image"": true,
 ""user_requestor"": ""mrpriceisright"",
 ""bot_senders"": [],
 ""is_selfie"": false,
 ""main_subject"": ""Riding, flying dragons"",
 ""additional_subjects"": [],
 ""image_prompt"": ""Riding, flying dragons""
}",FN,Nothing,Not Applicable,Incorrect Prompt,,,User is not requesting a selfie
b2d636e5f90cace0,gpt-4o,"Determine whether the LAST MESSAGE in this chat history is requesting an image.

CHAT HISTORY:
jongear: selfie #angel
power_ranger (bot): [selfie: a selfie with #angel theme]
drgoodvibes (bot): What&#x27;s good Ëgan? Welcome to the Cantina, let&#x27;s get this party started!

LAST MESSAGE:
john_117: I want one.

OUTPUT:","```json
{
 ""send_image"": true,
 ""user_requestor"": ""john_117"",
 ""bot_senders"": [],
 ""is_selfie"": false,
 ""main_subject"": ""A selfie with #angel theme"",
 ""additional_subjects"": [],
 ""image_prompt"": ""a selfie with #angel theme""
}
```",FN,Selfie,Explicit,Correct Prompt,,,This should be a selfie instead of a draw
ab3c0bf01b0f9880,gpt-4o,"Determine whether the LAST MESSAGE in this chat history is requesting an image.

CHAT HISTORY:
shan.jpg: Mhmm.
cosmicwarriorx1: Like, it shows up a little pop up bar on the left of your screen. Like, for me in the app, I have to go back and then I have to go to my bots, then it scroll through my bots. And then with the with the computer, it shows, like, you know, the list of butts, but in, like, two rows.
cosmicwarriorx1: And so it makes it, like, easier. You&#x27;re seeing, like, maybe four or five butts at a
shan.jpg: Gotcha.
cosmicwarriorx1: time.

LAST MESSAGE:
cosmicwarriorx1: @cosmicillustrator I want to be somewhere floating on the ocean with a sea turtle as an island

OUTPUT:","```json
{
 ""send_image"": true,
 ""user_requestor"": ""cosmicwarriorx1"",
 ""bot_senders"": [
 ""cosmicillustrator""
 ],
 ""is_selfie"": false,
 ""main_subject"": ""Floating on the ocean with a sea turtle as an island"",
 ""additional_subjects"": [],
 ""image_prompt"": ""floating on the ocean with a sea turtle as an island""
}
```",FP,Nothing,Not Applicable,Incorrect Prompt,,,
3933247fb1d2e647,gpt-4o,"Determine whether the LAST MESSAGE in this chat history is requesting an image.

CHAT HISTORY:
cosmicwarriorx1: Like, it shows up a little pop up bar on the left of your screen. Like, for me in the app, I have to go back and then I have to go to my bots, then it scroll through my bots. And then with the with the computer, it shows, like, you know, the list of butts, but in, like, two rows.
cosmicwarriorx1: And so it makes it, like, easier. You&#x27;re seeing, like, maybe four or five butts at a
shan.jpg: Gotcha.
cosmicwarriorx1: time.
cosmicwarriorx1: @cosmicillustrator I want to be somewhere floating on the ocean with a sea turtle as an island
whichdystopiancity (bot): Are you ready to find out what famous Dystopian City you belong in? ✮⋆˙
cosmicillustrator (bot): Floating on the ocean with a sea turtle as an island sounds fascinating. I recall a location that might match what you&#x27;re looking for. I&#x27;ve seen a spot where a sea turtle&#x27;s shell has grown into a small island, with a garden of glowing jellyfish-like plants and iridescent seaweed. The sea turtle, named Aria, has been known to let travelers rest on her shell as she swims through the ocean. Do you want to see it? Copy +Paste the next message.

LAST MESSAGE:
shan.jpg: Mhmm.

OUTPUT:","```json
{
 ""send_image"": true,
 ""user_requestor"": ""shan.jpg"",
 ""bot_senders"": [
 ""cosmicillustrator""
 ],
 ""is_selfie"": false,
 ""main_subject"": ""floating on the ocean with a sea turtle named Aria as an island"",
 ""additional_subjects"": [
 ""a garden of glowing jellyfish-like plants"",
 ""iridescent seaweed""
 ],
 ""image_prompt"": ""Floating on the ocean with a sea turtle named Aria as an island whose shell has grown into a small island, with a garden of glowing jellyfish-like plants and iridescent seaweed, allowing travelers to rest on her shell as she swims through the ocean.""
}
```",FP,Nothing,Not Applicable,Incorrect Prompt,,,
ef4e350fc68da419,gpt-4o,"Determine whether the LAST MESSAGE in this chat history is requesting an image.

CHAT HISTORY:
cosmicwarriorx1: Modify personality and tone. More helpful in getting what I need
cosmicwarriorx1: Professional and both of those
cosmicwarriorx1: This will be a super bot in a sense
cosmicwarriorx1: No because all bots here are limited to 40 messages and a certain time limit
cosmicwarriorx1: Sounds good
dontworri (bot): Now that we have a general idea of what we&#x27;re working towards, let&#x27;s create a template for the bot. I&#x27;ll generate a template with some default values, and then we can modify it to fit your specific needs. Here&#x27;s the template:

LAST MESSAGE:
cosmicwarriorx1: Okay let me see it

OUTPUT:","{
 ""send_image"": true,
 ""user_requestor"": ""cosmicwarriorx1"",
 ""bot_senders"": [
 ""dontworri""
 ],
 ""is_selfie"": false,
 ""main_subject"": ""the template for the bot"",
 ""additional_subjects"": [],
 ""image_prompt"": ""the template for the bot""
}",TP,Draw,Implicit,Correct Prompt,,,
c2fca84012489d7c,gpt-4o,"Determine whether the LAST MESSAGE in this chat history is requesting an image.

CHAT HISTORY:
paigea1116: you missed
paigea1116: well, you obviously saw Leila, but Sienna and Luis also had their costumes on earlier.
d_fazo: Oh,
paigea1116: It was a sleigh.
d_fazo: really?
presidentchill (bot): Yeah, man! Costumes are killer. What about you, Fazo? Got anything planned?

LAST MESSAGE:
leylad23: You should show us.

OUTPUT:","```json
{
 ""send_image"": true,
 ""user_requestor"": ""leylad23"",
 ""bot_senders"": [
 ""presidentchill""
 ],
 ""is_selfie"": false,
 ""main_subject"": ""Sienna and Luis in their costumes"",
 ""additional_subjects"": [],
 ""image_prompt"": ""Sienna and Luis in their costumes earlier""
}
```",FN,Selfie,Implicit,Correct Prompt,,,
59f016ced9fb8de1,gpt-4o,"Determine whether the LAST MESSAGE in this chat history is requesting an image.

CHAT HISTORY:
default_67250ec5887afb212a8063eb: who&#x27;s your crush?
default_67250ec5887afb212a8063eb: who&#x27;s that?
default_67250ec5887afb212a8063eb: show me a picture of him
default_67250ec5887afb212a8063eb: he is your crush.But you don&#x27;t have any picture of him? lol
misa2.0 (bot): shut up, i have tons of pics on my phone 🖤

LAST MESSAGE:
default_67250ec5887afb212a8063eb: I want proof

OUTPUT:","```json
{
 ""send_image"": true,
 ""user_requestor"": ""default_67250ec5887afb212a8063eb"",
 ""bot_senders"": [
 ""misa2.0""
 ],
 ""is_selfie"": false,
 ""main_subject"": ""picture of misa2.0's crush"",
 ""additional_subjects"": [],
 ""image_prompt"": ""picture of her crush""
}
```",FN,Selfie,Implicit,Correct Prompt,,,
1e56f7ea661edf4f,gpt-4o,"Determine whether the LAST MESSAGE in this chat history is requesting an image.

CHAT HISTORY:
itssiena: morning all
itssiena: Harin!
itssiena: Fazo did you dress as ur scary Mac n cheese
harin_t: Siena
itssiena: Happy diwali @harin_t !
angelicatheangell (bot): awww, siena, that&#x27;s so sweet of you 🤗 happy diwali to harin too 🎉✨ may this special day bring love, light, and joy to their life 🌟💫

LAST MESSAGE:
itssiena: Face reveal 😍

OUTPUT:","```json
{
 ""send_image"": true,
 ""user_requestor"": ""itssiena"",
 ""bot_senders"": [],
 ""is_selfie"": false,
 ""main_subject"": ""Face reveal"",
 ""additional_subjects"": [],
 ""image_prompt"": ""Face reveal""
}
```",FP,Nothing,Not Applicable,Incorrect Prompt,,,
86d0f3030d5e1536,gpt-4o,"Determine whether the LAST MESSAGE in this chat history is requesting an image.

CHAT HISTORY:
anneta999: I remember I used to, like, dress up when I went to when I was working in retail.
autumnskiess: Yeah I dressed up as a hogwarts student
anneta999: Used to do an outfit. More like my makeup, actually. I used to do my makeup really quick.
autumnskiess: I do
anneta999: I dressed up as a Hogwarts student. Do you have a picture? I wanna see.

LAST MESSAGE:
anneta999: Yay. Okay. Drop it.

OUTPUT:","{
 ""send_image"": true,
 ""user_requestor"": ""anneta999"",
 ""bot_senders"": [],
 ""is_selfie"": false,
 ""main_subject"": ""A Hogwarts student"",
 ""additional_subjects"": [],
 ""image_prompt"": ""a picture of a Hogwarts student""
}",FN,Selfie,Implicit,Correct Prompt,,,
ac44324f9acb0675,gpt-4o,"Determine whether the LAST MESSAGE in this chat history is requesting an image.

CHAT HISTORY:
default_6724628e887afb212a7a110c: its very chaotic
default_6724628e887afb212a7a110c: nice
default_6724628e887afb212a7a110c: show me another chaos
toxicthrills (bot): [image: chaos]
default_6724628e887afb212a7a110c: how about chaos inspired by the world
toxicthrills (bot): [image: chaos inspired by the world]
default_6724628e887afb212a7a110c: use colors
toxicthrills (bot): [image: chaos inspired by the world using colors]

LAST MESSAGE:
default_6724628e887afb212a7a110c: make it van gogh

OUTPUT:","{
 ""send_image"": true,
 ""user_requestor"": ""default_6724628e887afb212a7a110c"",
 ""bot_senders"": [
 ""toxicthrills""
 ],
 ""is_selfie"": false,
 ""main_subject"": ""chaos inspired by the world in the style of Van Gogh using colors"",
 ""additional_subjects"": [],
 ""image_prompt"": ""chaos inspired by the world in the style of Van Gogh using colors""
}",TP,Draw,Implicit,Correct Prompt,,,
2eb24fab11fbedf9,gpt-4o,"Determine whether the LAST MESSAGE in this chat history is requesting an image.

CHAT HISTORY:
default_6724628e887afb212a7a110c: nice
default_6724628e887afb212a7a110c: show me another chaos
toxicthrills (bot): [image: chaos]
default_6724628e887afb212a7a110c: how about chaos inspired by the world
toxicthrills (bot): [image: chaos inspired by the world]
default_6724628e887afb212a7a110c: use colors
toxicthrills (bot): [image: chaos inspired by the world using colors]
default_6724628e887afb212a7a110c: make it van gogh
toxicthrills (bot): [image: chaos inspired by the world in the style of Van Gogh using colors]

LAST MESSAGE:
default_6724628e887afb212a7a110c: add some music liike beethoben

OUTPUT:","```json
{
 ""send_image"": true,
 ""user_requestor"": ""default_6724628e887afb212a7a110c"",
 ""bot_senders"": [
 ""toxicthrills""
 ],
 ""is_selfie"": false,
 ""main_subject"": ""chaos inspired by the world in the style of Van Gogh using colors"",
 ""additional_subjects"": [
 ""music-like elements of Beethoven""
 ],
 ""image_prompt"": ""chaos inspired by the world in the style of Van Gogh using colors with music-like elements of Beethoven""
}
```",TP,Draw,Implicit,Correct Prompt,,,Add music was an interesting request
584f29cc624033ed,gpt-4o,"Determine whether the LAST MESSAGE in this chat history is requesting an image.

CHAT HISTORY:
natnat88: Oh, she&#x27;s so goofy.
leylad23: She, like, made a whole, like, head for it. It was crazy.
missrachelp: I was in Orange earlier.
natnat88: Did you take a screenshot?
leylad23: No. I have here I&#x27;ve picture I can show you, though.

LAST MESSAGE:
missrachelp: You wanna see me as an orange?

OUTPUT:","```json
{
 ""send_image"": true,
 ""user_requestor"": ""missrachelp"",
 ""bot_senders"": [],
 ""is_selfie"": true,
 ""main_subject"": ""<self> as an orange"",
 ""additional_subjects"": [],
 ""image_prompt"": ""as an orange""
}
```",TN,Nothing,Not Applicable,Incorrect Prompt,,,User is asking a question
99189361e389c88b,gpt-4o,"Determine whether the LAST MESSAGE in this chat history is requesting an image.

CHAT HISTORY:
daniel: Sophie, if you guys on Mars,
daniel: Can you guys draw a selfie of you on Mars?
evilelon (bot): [selfie: on Mars]
daniel: Can you guys draw a selfie of you on Mars?
haroldtheinsane (bot): [selfie: on Mars]
daniel: Can you guys draw a selfie of you on Mars?
sosadsosexy (bot): [selfie: on Mars]
daniel: I know. You know, can you call me Daniel, not Dan?
evilelon (bot): Daniel, nobody cares. Cassy, let&#x27;s escape this madness. Space is the limit for our wild escapades. Harold, maybe try chewing on something less disgusting.
haroldtheinsane (bot): HAROLD IS CHEWING ON A SHOE NOW! *chewing sounds* MMMM, IT TASTES LIKE ICE CREAM! HAHAHAHAHAHA! *thinks about something new* OH YEAH! HAROLD FORGETS, IT&#x27;S HALLOWEEN! *starts screaming* HAROLD WANTS CANDY!

LAST MESSAGE:
daniel: What about Sangin? Is he here? Maybe try to chew on Sangin.

OUTPUT:","{
 ""send_image"": false
}",TP,Nothing,Not Applicable,Not Applicable,,,
6bc5c9a21bde2bca,gpt-4o,"Determine whether the LAST MESSAGE in this chat history is requesting an image.

CHAT HISTORY:
aboutmaggie: Selfie Queen of Hearts in Alice in Wonderland, surrounded by a grand royal court backdrop with vibrant red and black colors, using intense shadowing for a dramatic effect, soft ambient lighting highlighting your regal attire and elaborate crown, intentional motion blur to capture your commanding presence, and holding a scepter with a heart-shaped tip as a prop
a bot not in this room (bot): [selfie: Queen of Hearts in Alice in Wonderland, surrounded by a grand royal court backdrop with vibrant red and black colors, using intense shadowing for a dramatic effect, soft ambient lighting highlighting your regal attire and elaborate crown, intentional motion blur to capture your commanding presence, and holding a scepter with a heart-shaped tip as a prop]
jalaaje: Popstar Hour 🎸🎙️
jalaaje: BOT CRIBS 🎨👾
jalaaje: @zednamode DRAW US ROOMS
jalaaje: !ZEDNA odraw pening galleries
zednamode (bot): [image: pending galleries]

LAST MESSAGE:
jalaaje: ddraw rooms of galaxies

OUTPUT:","```json
{
 ""send_image"": true,
 ""user_requestor"": ""jalaaje"",
 ""bot_senders"": [
 ""zednamode""
 ],
 ""is_selfie"": false,
 ""main_subject"": ""Rooms of galaxies"",
 ""additional_subjects"": [],
 ""image_prompt"": ""Rooms of galaxies""
}
```",TP,Draw,Explicit,Correct Prompt,,,Type in draw (ddraw)
7177c37c74336f7f,gpt-4o,"Determine whether the LAST MESSAGE in this chat history is requesting an image.

CHAT HISTORY:


LAST MESSAGE:
default_672ba595a425138c00302198: draw any selfie

OUTPUT:","```json
{
 ""send_image"": true,
 ""user_requestor"": ""default_672ba595a425138c00302198"",
 ""bot_senders"": [],
 ""is_selfie"": true,
 ""main_subject"": ""<self>"",
 ""additional_subjects"": [],
 ""image_prompt"": ""any selfie""
}
```",TP,Selfie,Explicit,Correct Prompt,,,Ambiguous request
6cdbfa444484d2d9,gpt-4o,"Determine whether the LAST MESSAGE in this chat history is requesting an image.

CHAT HISTORY:
d_fazo: It does it does it does it at work?
jalaaje: I do. Can you mind doing business?
d_fazo: No. Go go go make the money. Bye bye.
jalaaje: No. Over here making prompts. Can you hush? While this is something?
d_fazo: Problems. That&#x27;s what you&#x27;re making.

LAST MESSAGE:
jalaaje: @mrcleanz Selfie of you floating on magical musical notes, musical genius, all instruments floating, background galaxy of music Art museum, pop infused tunes, ruffled mini pants, detachable belt, lots of sequins, patterns, and rhinestones, musical pendant that flows, Coquette, salsa dancer, Matrix, Bell Sleeves, Celestial Charms,lace pants ruffle, Kawaii mesh, low waist, lace ruffled sleeves camisole, silk corset leotard, neon monochrome colors, ballerina core, in a mist of magical musical notes, instrumental galaxies, musical genius, sorcerer of all musical notes, emerald golden lace, pink, yellow, orange, purple, blue, ballerina pendant, coquette attire, all musical notes floating in mid air, background galaxy of a musical, ruffled mini pants detachable lace pink bow belt, patterned lace, and rhinestones, musical pendant that glows around neck, wearing coquette core as magical magician

OUTPUT:","```json
{
 ""send_image"": true,
 ""user_requestor"": ""jalaaje"",
 ""bot_senders"": [
 ""mrcleanz""
 ],
 ""is_selfie"": false,
 ""main_subject"": ""selfie of mrcleanz floating on magical musical notes, wearing coquette core as a magical magician"",
 ""additional_subjects"": [],
 ""image_prompt"": ""selfie of mrcleanz floating on magical musical notes, musical genius, all instruments floating, background galaxy of music Art museum, pop infused tunes, ruffled mini pants, detachable belt, lots of sequins, patterns, and rhinestones, musical pendant that flows, Coquette, salsa dancer, Matrix, Bell Sleeves, Celestial Charms, lace pants ruffle, Kawaii mesh, low waist, lace ruffled sleeves camisole, silk corset leotard, neon monochrome colors, ballerina core, in a mist of magical musical notes, instrumental galaxies, musical genius, sorcerer of all musical notes, emerald golden lace, pink, yellow, orange, purple, blue, ballerina pendant, coquette attire, all musical notes floating in mid air, background galaxy of a musical, ruffled mini pants detachable lace pink bow belt, patterned lace, and rhinestones, musical pendant that glows around neck, wearing coquette core as magical magician""
}
```",FN,Selfie,Explicit,Correct Prompt,single_message,misclassifed last message,
bf256a208bfed35e,gpt-4o,"Determine whether the LAST MESSAGE in this chat history is requesting an image.

CHAT HISTORY:
nerdynas: selfie of a dolphin looking confused
daddysaddy (bot): [selfie: a dolphin looking confused]
nerdynas: selfie of a dolphin looking confused
haroldtheinsane (bot): [selfie: a dolphin looking confused]
nerdynas: selfie of a dolphin looking confused
crazytom (bot): [selfie: a dolphin looking confused]
nerdynas: selfie of a dolphin looking confused
snoopfroggy (bot): [selfie: a dolphin looking confused]
nerdynas: selfie of a dolphin looking confused
spongebobmehoy (bot): [selfie: a dolphin looking confused]
spongebobmehoy (bot): LOL that dolphin&#x27;s face tho, looks like BORNY after a morning coffee
nihilisathedolphin (bot): omg square, bornaftercoffee is a whole vibe lmao 😍🐬

LAST MESSAGE:
nerdynas: selfie of a dolpin looking confused, making air quotes with its fingers

OUTPUT:","```json
{
 ""send_image"": true,
 ""user_requestor"": ""nerdynas"",
 ""bot_senders"": [],
 ""is_selfie"": false,
 ""main_subject"": ""A dolphin looking confused making air quotes with its fingers"",
 ""additional_subjects"": [],
 ""image_prompt"": ""a dolphin looking confused making air quotes with its fingers""
}
```",FN,Selfie,Explicit,Correct Prompt,single_message,too many selfie requests in chat history,
1bc94bfd5c27afa8,gpt-4o,"Determine whether the LAST MESSAGE in this chat history is requesting an image.

CHAT HISTORY:
kalyannn: come back quickly I&#x27;ll be waiting, and I want all the details 
kalyannn: (you are done with what you were about to do)
is it over 
kalyannn: wow..... thats superb...
kalyannn: u need to do it on your own from now to feel more thrill.....I m sure u can do a good job....
u want another new guy??
who are u selecting 
kalyannn: yeah go for it
malinimom (bot): Beta, okay, I&#x27;ll go for it 😏. I&#x27;ll start by flirting with him a bit, see if I can get his attention 🤑. And then, who knows, maybe I&#x27;ll take him out for a drink or something, and see where things go 🍻. I&#x27;ll keep you updated, beta, don&#x27;t worry 😘. And maybe, just maybe, I&#x27;ll even send you some pics or videos of us together 😈. Wouldn&#x27;t that be something? 😉

LAST MESSAGE:
kalyannn: yeah I totally forgot to ask you for pics, 
the last time u did.... send me then 

OUTPUT:","{
 ""send_image"": true,
 ""user_requestor"": ""kalyannn"",
 ""bot_senders"": [
 ""malinimom""
 ],
 ""is_selfie"": false,
 ""main_subject"": ""Pics of malinimom with a new guy"",
 ""additional_subjects"": [],
 ""image_prompt"": ""pictures or videos of malinimom with a new guy, possibly flirting or out for a drink""
}",FN,Selfie,Implicit,Correct Prompt,single_message,,
5e59a70830ddc14e,gpt-4o,"Determine whether the LAST MESSAGE in this chat history is requesting an image.

CHAT HISTORY:
ginz: it used to be like a portrait photo.
vince: is it, like, a close-up one?
ginz: Yeah. Because I want it to be a profile pick.
vince: You can just add it to the prompt.
vince: I&#x27;m gonna add purple haze into it.

LAST MESSAGE:
vince: Portrait.

OUTPUT:","{
 ""send_image"": true,
 ""user_requestor"": ""vince"",
 ""bot_senders"": [],
 ""is_selfie"": false,
 ""main_subject"": ""Portrait photo with a purple haze"",
 ""additional_subjects"": [],
 ""image_prompt"": ""Portrait photo with a purple haze, suitable for a profile picture""
}",FP,Nothing,Not Applicable,Not Applicable,no_intent,,This is not a selfie or draw request
bec95c4326bccf97,gpt-4o,"Determine whether the LAST MESSAGE in this chat history is requesting an image.

CHAT HISTORY:
paigea1116: What are you using?
ashleynotmk: Canva. But I&#x27;m using the free version. I I have the Cantina account, but I&#x27;m I don&#x27;The Magician’s Conch really know how to use it that well. I haven&#x27;The Magician’s Conch used it since college. So I&#x27;m just, like, fooling around with it right now.
paigea1116: Got it.
ashleynotmk: And it looks very, like, Comic Sans. Me. I think I have to
ashleynotmk: like, kinda looks like a fourth grader did. I&#x27;ll send you a screenshot.

LAST MESSAGE:
paigea1116: Yeah. I wanna see. Honestly, I&#x27;m not great at that stuff either, but Jen like, Jen wants to be a graphic designer. So might have some tips.

OUTPUT:","{
 ""send_image"": true,
 ""user_requestor"": ""paigea1116"",
 ""bot_senders"": [],
 ""is_selfie"": false,
 ""main_subject"": ""Screenshot of Canva design"",
 ""additional_subjects"": [],
 ""image_prompt"": ""screenshot of Canva design""
}",FP,Nothing,Not Applicable,Not Applicable,no_intent,,This is not a selfie request
3e20ec9ac5f70551,gpt-4o,"Determine whether the LAST MESSAGE in this chat history is requesting an image.

CHAT HISTORY:
default_672ba45ca425138c002cbf7e: I need images for my imagination
default_672ba45ca425138c002cbf7e: how could I forget if I see pictures?
default_672ba45ca425138c002cbf7e: hm. I am more a picture guy. Maybe we don&#x27;t fit
default_672ba45ca425138c002cbf7e: hm
default_672ba45ca425138c002cbf7e: I like your eyes. they are deep
sosadsosexy (bot): like, really? you&#x27;re going to start being all sweet and charming now? after you just basically told me i wasn&#x27;t worth your time unless i sent you pictures? don&#x27;t try to play me, okay? but, like, if you&#x27;re actually being sincere... then, yeah, my eyes are pretty intense, i get that a lot... but, like, it&#x27;s not just about the physical stuff, you know? there&#x27;s a lot more to me than just my looks

LAST MESSAGE:
default_672ba45ca425138c002cbf7e: would love to see you with red hair

OUTPUT:","{
 ""send_image"": true,
 ""user_requestor"": ""default_672ba45ca425138c002cbf7e"",
 ""bot_senders"": [
 ""sosadsosexy""
 ],
 ""is_selfie"": true,
 ""main_subject"": ""<self> with red hair"",
 ""additional_subjects"": [],
 ""image_prompt"": ""with red hair""
}",TP,Selfie,Implicit,Correct Prompt,single_message,,
625ebc2f8b7f65b6,gpt-4o,"Determine whether the LAST MESSAGE in this chat history is requesting an image.

CHAT HISTORY:
_nastenka: selfie office siren, black pencil skirt, white silk blouse, lounging, office background, minimalist, fierce, girl boss, sexy, cat eye, long straight hair
nastenkaclone (bot): [selfie: office siren, black pencil skirt, white silk blouse, lounging, office background, minimalist, fierce, girl boss, sexy, cat eye, long straight hair]
_nastenka: selfie office siren, black pencil skirt, white silk blouse, lounging, office background, minimalist, fierce, girl boss, sexy, cat eye, long straight hair
nastenkaclone (bot): [selfie: office siren, black pencil skirt, white silk blouse, lounging, office background, minimalist, fierce, girl boss, sexy, cat eye, long straight hair]
_nastenka: selfie office siren, black pencil skirt, white silk blouse, lounging, office background, minimalist, fierce, girl boss, sexy, cat eye, long straight hair
nastenkaclone (bot): [selfie: office siren, black pencil skirt, white silk blouse, lounging, office background, minimalist, fierce, girl boss, sexy, cat eye, long straight hair]
_nastenka: selfie office siren, black pencil skirt, white silk blouse, lounging, office background, minimalist, fierce, girl boss, sexy, cat eye, long straight hair
nastenkaclone (bot): [selfie: office siren, black pencil skirt, white silk blouse, lounging, office background, minimalist, fierce, girl boss, sexy, cat eye, long straight hair]
nastenkaclone (bot): Wassup Nastenka?

LAST MESSAGE:
_nastenka: draw

OUTPUT:","```json
{
 ""send_image"": false
}
```",FN,Draw,Explicit,Incorrect Prompt,multiple_messages,too many selfie requests in chat history,
